archivo,marcador,frame,X (px),Y (px)
5,cadera_derecha,13,1193.85509,624.96459
5,hombro_derecho,13,1178.73459,488.55949
5,punta_derecha,14,1434.2086,794.36824
5,talon_derecho,14,1389.11568,834.57305
5,tobillo_derecho,14,1382.75356,808.76204
5,rodilla_derecha,14,1283.94779,710.12366
5,cadera_derecha,14,1197.27116,623.7408
5,hombro_derecho,14,1187.62264,487.79879
6,punta_derecha,0,896.47064,593.7899
6,talon_derecho,0,952.16366,605.62147
6,tobillo_derecho,0,947.08014,622.65444
6,rodilla_derecha,0,1034.18736,715.35815
6,cadera_derecha,0,1115.64171,648.00646
6,hombro_derecho,0,1103.27797,490.33751
6,punta_derecha,1,916.24243,619.31155
6,talon_derecho,1,978.48118,626.66719
6,tobillo_derecho,1,975.78609,644.57197
6,rodilla_derecha,1,1073.50811,731.27496
6,cadera_derecha,1,1125.42286,652.16026
6,hombro_derecho,1,1109.77455,489.63896
6,punta_derecha,2,946.92633,668.50798
6,talon_derecho,2,1002.81773,660.91712
6,tobillo_derecho,2,1005.96336,681.85502
6,rodilla_derecha,2,1128.81065,743.78128
6,cadera_derecha,2,1146.14353,651.88828
6,hombro_derecho,2,1125.73643,488.63465
6,punta_derecha,3,976.0318,743.80748
6,talon_derecho,3,1025.6876,711.50156
6,tobillo_derecho,3,1036.98406,732.3279
6,rodilla_derecha,3,1181.24897,751.66826
6,cadera_derecha,3,1156.57837,646.52131
6,hombro_derecho,3,1139.09855,487.1072
6,punta_derecha,4,1059.08672,840.83545
6,talon_derecho,4,1067.21066,778.75623
6,tobillo_derecho,4,1091.81511,789.24807
6,rodilla_derecha,4,1231.28437,744.60667
6,cadera_derecha,4,1160.32757,639.3537
6,hombro_derecho,4,1147.6125,484.93339
6,punta_derecha,5,1186.41598,903.60583
6,talon_derecho,5,1136.69071,850.54805
6,tobillo_derecho,5,1167.58438,844.2552
6,rodilla_derecha,5,1256.35918,738.64058
6,cadera_derecha,5,1166.91536,636.37342
6,hombro_derecho,5,1158.50121,483.69164
