archivo,marcador,frame,X (px),Y (px)
2,rodilla_izquierda,13,987.14207,742.51416
2,tobillo_izquierdo,13,1021.70391,781.30032
2,talon_izquierdo,14,1026.52588,789.05952
2,cadera_izquierda,14,945.86775,700.725
2,cadera_derecha,14,970.868,694.64059
2,hombro_izquierdo,14,935.97239,618.70593
2,hombro_derecho,14,979.19941,621.07408
2,rodilla_izquierda,14,985.66017,742.14273
2,tobillo_izquierdo,14,1021.22452,781.05937
2,talon_izquierdo,15,1025.58151,788.42725
2,cadera_izquierda,15,944.50996,697.83324
2,cadera_derecha,15,969.39571,693.05135
2,hombro_izquierdo,15,937.51471,618.54879
2,hombro_derecho,15,978.85323,620.82464
2,rodilla_izquierda,15,984.43588,741.88923
2,tobillo_izquierdo,15,1020.15827,780.39202
2,talon_izquierdo,16,1025.02007,779.40666
2,cadera_izquierda,16,943.63438,696.39521
2,cadera_derecha,16,968.27888,692.0716
2,hombro_izquierdo,16,939.49791,618.46163
2,hombro_derecho,16,979.1264,620.63506
2,rodilla_izquierda,16,983.85452,741.59427
2,tobillo_izquierdo,16,1019.40296,773.33371
2,talon_izquierdo,17,1021.8327750000001,778.6573599999999
2,cadera_izquierda,17,942.40505,694.73863
2,cadera_derecha,17,966.6433,691.24826
2,hombro_izquierdo,17,941.145,618.01997
2,hombro_derecho,17,978.90129,620.6077
2,rodilla_izquierda,17,976.9051,735.93987
2,tobillo_izquierdo,17,1014.770395,771.0716749999999
2,talon_izquierdo,18,1021.8327750000001,778.6573599999999
2,cadera_izquierda,18,941.28233,689.85388
2,cadera_derecha,18,964.18842,685.84878
2,hombro_izquierdo,18,940.88768,617.51387
2,hombro_derecho,18,977.425,619.2905
2,rodilla_izquierda,18,974.12865,735.22727
2,tobillo_izquierdo,18,1010.13783,768.80964
5,talon_izquierdo,0,982.43134,793.07736
5,cadera_izquierda,0,912.02219,692.48487
5,cadera_derecha,0,936.65594,690.01771
5,hombro_izquierdo,0,880.25768,601.65203
5,hombro_derecho,0,943.4733,597.14618
5,rodilla_izquierda,0,937.61965,726.82466
5,tobillo_izquierdo,0,975.63835,782.66059
5,talon_izquierdo,1,986.8483,793.27904
5,cadera_izquierda,1,913.42649,694.76921
5,cadera_derecha,1,937.42876,692.24675
5,hombro_izquierdo,1,885.7893,603.70508
5,hombro_derecho,1,946.80359,600.45836
5,rodilla_izquierda,1,942.58793,727.96425
5,tobillo_izquierdo,1,982.27009,784.87772
5,talon_izquierdo,2,993.96057,794.47374
5,cadera_izquierda,2,921.05352,697.65698
5,cadera_derecha,2,942.08279,694.15046
5,hombro_izquierdo,2,889.27723,607.58903
5,hombro_derecho,2,952.64402,607.11698
5,rodilla_izquierda,2,953.36586,736.02568
5,tobillo_izquierdo,2,986.84212,785.84248
5,talon_izquierdo,3,997.48666625,788.68849875
5,cadera_izquierda,3,924.43228,702.23938
5,cadera_derecha,3,950.78121,697.92445
5,hombro_izquierdo,3,894.09473,611.28307
5,hombro_derecho,3,954.564,610.45903
5,rodilla_izquierda,3,955.36566,723.45936
5,tobillo_izquierdo,3,990.27604875,780.0117975000001
5,talon_izquierdo,4,1001.0127625,782.9032575
5,cadera_izquierda,4,928.10995,704.54638
5,cadera_derecha,4,953.01704,698.5902
5,hombro_izquierdo,4,899.08945,614.29837
5,hombro_derecho,4,956.90094,614.37536
5,rodilla_izquierda,4,960.13184,736.76044
5,tobillo_izquierdo,4,993.7099774999999,774.181115
5,talon_izquierdo,5,1005.6982612500001,788.85100875
5,cadera_izquierda,5,930.97561,706.01737
5,cadera_derecha,5,957.66254,698.2131
5,hombro_izquierdo,5,902.37803,616.02131
5,hombro_derecho,5,957.83478,616.06522
5,rodilla_izquierda,5,961.20495,741.19117
5,tobillo_izquierdo,5,998.13127375,780.5679175
5,talon_izquierdo,6,1010.38376,794.79876
5,cadera_izquierda,6,931.94704,705.64111
5,cadera_derecha,6,959.03395,698.09279
5,hombro_izquierdo,6,907.24365,617.99538
5,hombro_derecho,6,959.18026,617.48554
5,rodilla_izquierda,6,965.65109,742.12734
5,tobillo_izquierdo,6,1002.55257,786.95472
5,talon_izquierdo,7,1012.38167,797.58496
5,cadera_izquierda,7,932.53893,705.08917
5,cadera_derecha,7,958.14354,697.79622
5,hombro_izquierdo,7,907.65472,618.10468
5,hombro_derecho,7,958.37917,616.88823
5,rodilla_izquierda,7,974.20326,749.73868
5,tobillo_izquierdo,7,1005.38933,789.09383
5,talon_izquierdo,8,1012.42836,794.74482
5,cadera_izquierda,8,932.84489,704.43752
5,cadera_derecha,8,958.83059,697.5079
5,hombro_izquierdo,8,908.16845,616.687
5,hombro_derecho,8,958.1741,616.07539
5,rodilla_izquierda,8,978.94718,746.30181
5,tobillo_izquierdo,8,1008.76705,786.26457
5,talon_izquierdo,9,1014.07516,795.76552
5,cadera_izquierda,9,934.09584,704.04221
5,cadera_derecha,9,959.93002,697.41423
5,hombro_izquierdo,9,909.71312,615.93216
5,hombro_derecho,9,959.08899,616.5408
5,rodilla_izquierda,9,975.70049,744.08036
5,tobillo_izquierdo,9,1008.36216,786.64019
5,talon_izquierdo,10,1021.42244,795.410245
5,cadera_izquierda,10,944.068535,700.1276849999999
5,cadera_derecha,10,956.84149,695.9856649999999
5,hombro_izquierdo,10,919.806405,614.34768
5,hombro_derecho,10,954.497795,615.91571
5,rodilla_izquierda,10,979.678515,742.28033
5,tobillo_izquierdo,10,1017.111795,786.45631
5,talon_izquierdo,11,1024.2069900000001,795.2513375000001
5,cadera_izquierda,11,944.4442875,698.3130424999999
5,cadera_derecha,11,955.97297,694.5599325
5,hombro_izquierdo,11,921.0266575,614.40478
5,hombro_derecho,11,956.7598325,615.15548
5,rodilla_izquierda,11,983.65654,740.4803
5,tobillo_izquierdo,11,1019.0766025,786.49479
5,talon_izquierdo,12,1026.99154,795.09243
5,cadera_izquierda,12,944.82004,696.4984
5,cadera_derecha,12,955.10445,693.1342
5,hombro_izquierdo,12,922.24691,614.46188
5,hombro_derecho,12,959.02187,614.39525
5,rodilla_izquierda,12,979.25468,740.56282
5,tobillo_izquierdo,12,1021.04141,786.53327
5,talon_izquierdo,13,1022.6825,794.74688
5,cadera_izquierda,13,936.82074,696.13076
5,cadera_derecha,13,955.01787,690.5887
5,hombro_izquierdo,13,919.67377,614.47276
5,hombro_derecho,13,961.39343,612.80588
5,rodilla_izquierda,13,977.24247,740.43234
5,tobillo_izquierdo,13,1020.17429,786.17394
5,talon_izquierdo,14,1018.69183,792.18142
5,cadera_izquierda,14,933.87915,696.08905
5,cadera_derecha,14,954.78052,690.64902
5,hombro_izquierdo,14,918.81781,614.51396
5,hombro_derecho,14,961.8465,612.79951
5,rodilla_izquierda,14,976.04622,739.28334
5,tobillo_izquierdo,14,1016.78089,784.15649
5,talon_izquierdo,15,1010.662425,782.96652
5,cadera_izquierda,15,931.76989,695.7294
5,cadera_derecha,15,954.70568,690.33063
5,hombro_izquierdo,15,919.72464,614.46909
5,hombro_derecho,15,961.21651,612.65184
5,rodilla_izquierda,15,973.05588,735.55634
5,tobillo_izquierdo,15,1007.9009599999999,775.01359
5,talon_izquierdo,16,1007.0710375,782.45651
5,cadera_izquierda,16,929.86982,693.05785
5,cadera_derecha,16,952.20417,686.82816
5,hombro_izquierdo,16,921.20762,614.00985
5,hombro_derecho,16,960.25497,611.59914
5,rodilla_izquierda,16,968.19202,728.96274
5,tobillo_izquierdo,16,1003.757685,773.75973
5,talon_izquierdo,17,1003.47965,781.9465
5,cadera_izquierda,17,929.15091,691.33002
5,cadera_derecha,17,950.35057,683.98029
5,hombro_izquierdo,17,923.31287,611.76104
5,hombro_derecho,17,959.67676,610.5686
5,rodilla_izquierda,17,960.32433,730.31309
5,tobillo_izquierdo,17,999.61441,772.50587
5,talon_izquierdo,18,1004.39644,787.45168
5,cadera_izquierda,18,927.70557,690.32915
5,cadera_derecha,18,949.20862,684.04615
5,hombro_izquierdo,18,922.30482,608.69534
5,hombro_derecho,18,959.28205,609.50258
5,rodilla_izquierda,18,958.10789,731.09535
5,tobillo_izquierdo,18,999.97856,780.68041
6,talon_izquierdo,0,1070.95516,802.37431
6,cadera_izquierda,0,992.00672,707.65856
6,cadera_derecha,0,1019.27582,698.01863
6,hombro_izquierdo,0,956.78284,616.31408
6,hombro_derecho,0,1016.04767,613.26885
6,rodilla_izquierda,0,1020.2409,749.81129
6,tobillo_izquierdo,0,1062.50679,795.24815
6,talon_izquierdo,1,1071.26072,802.34598
6,cadera_izquierda,1,992.00684,708.0502
6,cadera_derecha,1,1019.35329,698.08558
6,hombro_izquierdo,1,959.73238,616.9515
6,hombro_derecho,1,1016.46481,613.20364
6,rodilla_izquierda,1,1020.94196,749.90341
6,tobillo_izquierdo,1,1063.12557,794.83571
6,talon_izquierdo,2,1072.81757,802.03841
6,cadera_izquierda,2,992.00672,709.72506
6,cadera_derecha,2,1019.41006,698.79722
6,hombro_izquierdo,2,962.76741,618.5681
6,hombro_derecho,2,1016.62525,613.19939
6,rodilla_izquierda,2,1024.57146,750.84841
6,tobillo_izquierdo,2,1065.41496,794.5647
6,talon_izquierdo,3,1076.7112,802.02566
6,cadera_izquierda,3,991.51165,709.11583
6,cadera_derecha,3,1019.10839,697.46316
6,hombro_izquierdo,3,965.18223,618.47946
6,hombro_derecho,3,1016.61232,612.87309
6,rodilla_izquierda,3,1027.80807,749.12714
6,tobillo_izquierdo,3,1068.9893,794.5235
6,talon_izquierdo,4,1079.0443,802.12789
6,cadera_izquierda,4,991.51394,708.14348
6,cadera_derecha,4,1018.57773,696.74842
6,hombro_izquierdo,4,967.46017,618.3999
6,hombro_derecho,4,1016.96022,612.4584
6,rodilla_izquierda,4,1030.35622,748.66243
6,tobillo_izquierdo,4,1071.679,794.5132
6,talon_izquierdo,5,1081.67885,802.20269
6,cadera_izquierda,5,991.35715,706.8472
6,cadera_derecha,5,1017.71164,696.44078
6,hombro_izquierdo,5,968.59829,617.21897
6,hombro_derecho,5,1017.17079,611.66558
6,rodilla_izquierda,5,1029.89628,746.93916
6,tobillo_izquierdo,5,1071.16356,794.31642
6,talon_izquierdo,6,1080.4216,802.52127
6,cadera_izquierda,6,991.35647,706.59177
6,cadera_derecha,6,1017.76623,696.19115
6,hombro_izquierdo,6,968.87741,616.94919
6,hombro_derecho,6,1018.06068,610.74504
6,rodilla_izquierda,6,1030.93266,749.05246
6,tobillo_izquierdo,6,1070.87391,794.3945
6,talon_izquierdo,7,1081.86768,802.58732
