archivo,frame,angulo_rodilla_kinovea,angulo_rodilla_mediapipe,angulo_pie_kinovea,angulo_pie_mediapipe,diferencia1,diferencia2
6,5,112.64151151646293,124.83286789124121,47.228511309230065,51.18403515371298,-12.19135637477828,-3.9555238444829186
6,6,114.30729919372705,128.10147040301342,51.64851957805823,49.503590964325156,-13.794171209286375,2.1449286137330716
6,7,118.60041555294713,129.2157951855337,49.6881917204093,47.11959703744713,-10.615379632586567,2.5685946829621713
6,8,120.30828893612653,137.3583155422185,49.53408580305066,47.04674268407418,-17.05002660609196,2.487343118976476
6,9,123.09120805435613,138.64697753278355,52.53233425930859,46.68118516713083,-15.555769478427422,5.851149092177764
6,10,127.56926886651294,141.15221632903274,52.900914185853594,45.89713956651938,-13.582947462519797,7.003774619334216
6,11,128.55537936045917,143.78451432726763,57.16289694197282,44.60086847207902,-15.22913496680846,12.562028469893797
8,0,119.91813092091216,122.42299233143608,55.48506741575582,45.438161336484704,-2.5048614105239153,10.046906079271118
8,1,114.02041086861934,116.71144782761482,54.42660200469173,48.362208656970964,-2.6910369589954826,6.064393347720767
8,2,112.9746444092746,113.27009904425822,46.630281365861975,46.66428683993418,-0.2954546349836136,-0.034005474072202446
8,3,111.41477242350035,114.81155637803153,46.550369958067726,47.602577796764464,-3.3967839545311733,-1.052207838696738
8,4,109.55022015053004,123.49159907357054,44.70174167117819,48.077164000588596,-13.941378923040503,-3.375422329410405
8,5,110.20647722102093,130.47245361714823,42.93549200914907,46.070433332452225,-20.2659763961273,-3.1349413233031527
8,6,110.25505655345104,133.44416731128817,42.93549200914907,42.95704997325234,-23.189110757837128,-0.02155796410326616
8,7,110.79971690516132,134.88144739803968,42.93549200914907,43.54293142889713,-24.081730492878364,-0.6074394197480544
8,8,116.29599895839452,139.44065840951524,42.93549200914907,59.824437972623755,-23.144659451120717,-16.888945963474683
8,9,119.13348685583041,139.10231987783132,42.93549200914907,49.4363116595283,-19.968833022000908,-6.500819650379228
8,10,123.09480287148392,141.9490995049567,42.93549200914907,49.54528106678718,-18.854296633472785,-6.60978905763811
8,11,126.99016046214071,139.73690754872123,42.93549200914907,48.762639573462764,-12.746747086580527,-5.827147564313691
8,12,128.80477207844388,133.1425246423353,42.93549200914907,46.81385770042501,-4.337752563891428,-3.8783656912759383
8,13,129.1953509289994,135.74639347691945,42.93549200914907,46.75446182691451,-6.551042547920048,-3.818969817765435
8,14,127.38055648113273,138.58626182805048,42.93549200914907,46.42283588810705,-11.205705346917753,-3.4873438789579794
9,0,112.89787830683265,119.37382016699448,48.93684504217605,47.86172180819175,-6.475941860161825,1.0751232339843
9,1,112.79339642325048,114.56285154412373,48.090947824236984,46.21689113773513,-1.7694551208732463,1.8740566865018522
9,2,107.30724842065314,118.50694671059209,49.87856767361252,44.83950018744287,-11.19969828993895,5.03906748616965
9,3,107.23264920937761,122.44121508647503,49.7886840115807,42.17767733753484,-15.208565877097413,7.611006674045861
9,4,108.08421897530285,125.55305869120828,54.06716172479284,38.24699738387537,-17.468839715905432,15.820164340917472
9,5,110.55825235671934,130.95744856098494,52.013583124855906,38.77810243385067,-20.399196204265607,13.235480691005236
9,6,113.55701789141273,127.92064496317705,53.72941938193207,36.42158787757484,-14.363627071764327,17.30783150435723
9,7,111.98499787303528,174.43487259321958,50.06860203410531,63.65814754810724,-62.4498747201843,-13.589545514001927
9,8,114.80091193159332,179.21456663796275,47.996315276132115,84.50512246787213,-64.41365470636943,-36.50880719174001
9,9,115.340107278506,141.2908584456895,49.483652036593654,48.16003033994132,-25.950751167183512,1.3236216966523315
9,10,116.58356323069478,136.82333949497203,51.38671608619465,43.32522971164633,-20.239776264277253,8.061486374548323
9,11,116.79993075382801,131.93195507564548,51.38656241901829,45.27205777022242,-15.132024321817468,6.114504648795872
9,12,117.97776844108267,129.07309698588824,50.64593160401279,45.5366555574996,-11.095328544805568,5.1092760465131875
9,13,120.36876052056259,125.95579770460009,49.59100606300487,50.52985692030998,-5.587037184037499,-0.9388508573051126
9,14,122.35540237049914,131.95107143535458,47.34508532738921,52.30459815244759,-9.595669064855443,-4.959512825058383
9,15,121.43732828889833,138.83776127017217,51.797495088851036,51.76803763576519,-17.400432981273838,0.029457453085846907
9,16,118.46533601171548,137.79704591092957,46.90857780345512,50.01843206432219,-19.33170989921409,-3.109854260867074
13,0,141.42974850194676,145.59797180482562,64.55146558265932,57.8449513665899,-4.168223302878857,6.706514216069415
13,1,132.9351558403242,139.408243307898,63.050419163337516,56.711476818039195,-6.473087467573805,6.338942345298321
13,2,131.97336125682202,133.4993367598781,55.42580852588479,54.69160467368894,-1.5259755030560882,0.7342038521958472
13,3,133.4322968434718,132.74933949404323,53.721080206877524,54.18311944118633,0.6829573494285626,-0.4620392343088042
13,4,136.70357283013132,131.47502216759264,53.721080206877524,53.08102037361365,5.22855066253868,0.6400598332638765
13,5,138.19724425504677,133.54227412185583,54.01754449263651,47.38468891128234,4.654970133190943,6.632855581354171
13,6,139.44594726792994,140.7257194994058,49.530604339175326,45.329044870998686,-1.2797722314758744,4.20155946817664
13,7,140.23309673627287,141.6348953772198,47.88640475176418,45.055435765248184,-1.4017986409469358,2.830968986515998
13,8,137.3590571402638,137.17045782892208,48.35976974085507,45.41035317891651,0.18859931134170438,2.9494165619385626
13,9,140.62020543051406,134.84079432461817,47.92990464060971,45.60590037348796,5.779411105895889,2.324004267121751
14,0,132.5349057066353,137.58710552223846,46.04821233472851,49.30726847358373,-5.05219981560316,-3.2590561388552217
14,1,129.40761544145616,138.20919701231082,42.916464230423465,48.77960668679003,-8.801581570854665,-5.8631424563665675
14,2,132.2053806341448,134.58219377179327,38.84293006931484,48.07353912759608,-2.376813137648469,-9.230609058281239
14,3,135.57086297046473,134.31110683034078,38.84293006931484,48.39246975500984,1.2597561401239545,-9.549539685695002
14,4,140.8765564992471,134.38289289729983,41.62074438825384,46.28402017990443,6.493663601947276,-4.663275791650591
14,5,142.65293293113584,147.10427881244755,43.11369505039558,47.75710833597968,-4.45134588131171,-4.643413285584103
14,6,145.10069853699056,144.86421454725698,43.11369505039558,48.16073110710105,0.23648398973358553,-5.047036056705473
14,7,149.53311136228314,144.52124449744875,43.11369505039558,47.97496353042571,5.0118668648343885,-4.861268480030134
15,0,138.57070093575805,144.88974513845096,52.264164434438214,55.39353085341238,-6.319044202692908,-3.129366418974165
15,1,133.71668818334504,139.16546856310296,49.84400037508068,55.8446582029131,-5.44878037975792,-6.00065782783242
15,2,133.27821720564742,133.27918557262734,46.35077557265166,55.86637572739443,-0.0009683669799187555,-9.515600154742764
15,3,135.7544187593142,128.05815357986268,46.35077557265166,55.954050728259865,7.6962651794515295,-9.603275155608202
15,4,138.79978903279888,131.8506541463515,44.7326810399142,52.3215017021324,6.949134886447382,-7.588820662218204
15,5,136.91760850726524,133.47638419323485,61.30847434013382,51.77047126133496,3.441224314030393,9.538003078798859
15,6,135.81125347198437,131.97730591417556,53.59734158963187,52.06865839581682,3.8339475578088127,1.5286831938150485
15,7,134.85744844418855,135.18740151729753,60.78155821770287,52.1006102841896,-0.3299530731089817,8.680947933513274
16,0,141.61556969107642,150.03412420241986,65.31487773089536,56.16634431026627,-8.418554511343444,9.148533420629093
16,1,134.43693732279328,141.7212037431216,63.708731958334624,56.88135863140398,-7.284266420328322,6.827373326930648
16,2,132.47051344786087,138.40488071336105,57.84889253293318,55.68997240102879,-5.934367265500185,2.158920131904388
16,3,133.9500091589491,136.06440963543034,55.661128869717345,54.177881301637974,-2.1144004764812507,1.4832475680793706
16,4,137.39745992144643,134.7230935882072,55.661128869717345,53.92827116387754,2.6743663332392202,1.7328577058398054
16,5,140.073140743819,134.6797310954395,61.29648246635151,50.87984203416334,5.393409648379503,10.416640432188174
16,6,142.47266612973763,138.25074291351189,51.880560335416256,53.63915993360183,4.221923216225747,-1.758599598185576
16,7,142.9525921068795,139.2430540927811,51.880560335416256,53.74678633600523,3.709538014098399,-1.8662260005889735
16,8,144.97306661710857,141.60481560169978,51.880560335416256,54.221344673888886,3.368251015408788,-2.3407843384726306
16,9,147.95368984578127,143.42826809545485,51.880560335416256,66.8468689290209,4.525421750326416,-14.966308593604644
17,0,144.94527524480074,149.2759420976355,58.69518442974257,60.941834371517835,-4.330666852834753,-2.2466499417752672
17,1,138.3664606634298,143.4000031124233,58.75927601759102,60.954207410086134,-5.033542448993501,-2.194931392495114
17,2,136.20183306445213,139.25312613045386,56.353305500945716,59.70650190584903,-3.0512930660017332,-3.353196404903315
17,3,136.25111462203267,138.60351561962545,56.353305500945716,57.45524426379064,-2.352400997592781,-1.1019387628449238
17,4,141.70983680775694,137.58432832377602,53.82718858932616,56.326709048260895,4.125508483980923,-2.4995204589347324
17,5,146.38648771979138,138.94808701706137,60.204978641273875,56.84802258367748,7.438400702730007,3.356956057596392
17,6,147.06340495467478,140.23807871612073,60.204978641273875,56.921102237365055,6.825326238554055,3.2838764039088204
17,7,146.4594371116077,141.55167339166107,60.204978641273875,57.45474696762352,4.907763719946644,2.7502316736503545
17,8,148.31289315039055,141.97711942073389,60.204978641273875,58.30165963325706,6.335773729656665,1.9033190080168154
18,0,138.80637467119882,148.24919600483773,71.82778734925536,57.858105273344044,-9.442821333638904,13.969682075911315
18,1,134.54224222238798,142.93183880078118,63.39565131227129,57.73108027481377,-8.389596578393196,5.66457103745752
18,2,132.10259407766432,137.13824601405307,70.48920055628672,56.085726395709194,-5.035651936388746,14.403474160577524
18,3,129.60943333013418,133.21623949243786,70.48920055628672,53.98273589697576,-3.606806162303684,16.506464659310957
18,4,133.3367727189122,134.9973760556695,70.48920055628672,53.860334119889714,-1.6606033367573048,16.628866436397004
18,5,137.32844284720125,135.58621706855956,70.48920055628672,48.42486150095809,1.7422257786416822,22.06433905532863
18,6,141.38935994572418,139.51333059924193,70.48920055628672,50.004126544616426,1.8760293464822553,20.485074011670292
18,7,142.6006314773304,139.62724635850762,70.48920055628672,50.16266855365295,2.97338511882279,20.32653200263377
18,8,146.77978304064592,141.08910036856514,70.48920055628672,53.93407965155979,5.690682672080783,16.555120904726927
19,0,123.78777025270018,132.4420041390515,64.4928042928061,57.04550152709655,-8.65423388635132,7.447302765709551
19,1,118.89531943146982,128.8216102944741,61.783674589302635,55.436437666076586,-9.926290863004297,6.347236923226049
19,2,119.3986513779854,127.74607667334291,55.57760193249269,54.68330549869117,-8.34742529535751,0.8942964338015216
19,3,121.9963748736109,126.56947772947419,53.73697214642373,53.76260003937166,-4.573102855863283,-0.025627892947930775
19,4,125.18812130031051,128.09912390302856,55.36772822092514,52.69521870007079,-2.9110026027180425,2.672509520854348
19,5,126.73613037582324,129.07494106368696,53.73697214642373,48.30454333578936,-2.3388106878637274,5.43242881063437
19,6,125.2710994080872,132.51198421761265,53.73697214642373,47.153832818348896,-7.240884809525454,6.583139328074836
19,7,126.09554167724657,130.88161791700307,53.73697214642373,46.534246047613394,-4.786076239756497,7.202726098810338
19,8,129.0574427415181,130.84850242827073,53.73697214642373,47.92710356738458,-1.7910596867526465,5.809868579039154
19,9,128.97881631202986,130.5538430181872,53.73697214642373,48.17122004598823,-1.575026706157331,5.565752100435503
19,10,126.92195833183898,131.27567256536042,53.73697214642373,49.510672431723584,-4.353714233521444,4.226299714700147
20,0,134.53832650672774,144.38399507547987,52.48133830138552,55.2214772212024,-9.845668568752131,-2.7401389198168786
20,1,129.47930284384498,140.82650630535866,50.92012023991954,55.10853504077698,-11.347203461513686,-4.188414800857437
20,2,129.89806615987274,138.6186167162564,45.36885185404022,54.625690870199655,-8.720550556383671,-9.256839016159432
20,3,131.063256775915,138.618772817833,47.16656542941644,54.052869462176226,-7.555516041917997,-6.886304032759789
20,4,133.85487322214337,135.798916227762,51.211328809940824,54.057006407634724,-1.9440430056186244,-2.8456775976939
20,5,133.44994556181297,137.82144805906992,51.211328809940824,53.23782269735927,-4.371502497256955,-2.0264938874184466
20,6,131.88522715301622,138.10672895867694,51.211328809940824,51.432353721470946,-6.221501805660722,-0.22102491153012238
20,7,134.35305017854122,139.72899122538234,51.211328809940824,51.8198850206703,-5.37594104684112,-0.6085562107294749
20,8,138.79508590122285,137.8469887326333,51.211328809940824,54.11448983852585,0.9480971685895554,-2.903161028585025
21,0,127.78688394925275,138.98375854187216,54.82496662303823,60.94380228187528,-11.196874592619409,-6.11883565883705
21,1,122.63406268649341,134.55604057918393,51.28021833812491,60.75586281914487,-11.92197789269052,-9.475644481019962
21,2,121.8548524672226,130.65941740992952,49.87400473765503,60.46595116110605,-8.804564942706918,-10.59194642345102
21,3,123.56557412431486,127.45411403685422,51.26424085190981,59.393308241276046,-3.8885399125393576,-8.129067389366234
21,4,128.67467336600296,129.96125351148171,58.255843479300346,58.29178222272886,-1.2865801454787515,-0.03593874342851677
21,5,130.13592876069467,133.8123045185928,61.627254553950536,54.32978820427048,-3.6763757578981426,7.297466349680057
21,6,129.09924041378687,137.11387493210302,54.4457088041529,54.433823512481666,-8.014634518316143,0.0118852916712342
21,7,131.31563981415167,137.99670613212953,54.03098416253085,53.07237258455278,-6.681066317977866,0.9586115779780684
21,8,130.2064343240982,134.36627753695234,43.27839464470795,52.058702313619214,-4.159843212854128,-8.780307668911263
22,0,147.64856029073204,151.17115173968006,68.19846950941928,64.73264384966298,-3.5225914489480203,3.4658256597563053
22,1,141.49403950265676,146.89511532500669,58.432487703143686,61.591825042900645,-5.401075822349924,-3.1593373397569593
22,2,136.36648549253772,137.41693658554846,55.868847813791106,59.89885047643897,-1.0504510930107358,-4.030002662647867
22,3,135.64036884014362,130.99390459365475,47.43267158249718,60.82700296858353,4.6464642464888755,-13.39433138608635
22,4,133.11411931472793,127.10942267892719,47.43267158249718,60.34630174697452,6.004696635800741,-12.91363016447734
22,5,136.00416553780406,129.01976151574976,45.814577049759706,57.479141171070914,6.984404022054292,-11.664564121311209
22,6,133.50206827674597,127.79049747111954,45.814577049759706,55.151407502838815,5.711570805626437,-9.33683045307911
22,7,131.06847180872802,131.66273811702797,45.814577049759706,54.050623187328284,-0.5942663082999502,-8.236046137568579
22,8,130.4232107891787,129.20495601889138,45.814577049759706,53.46617231393879,1.2182547702873308,-7.651595264179086
22,9,132.37913536096795,126.85335598340721,44.299169149737594,52.447781326799145,5.525779377560738,-8.148612177061551
22,10,169.2545583627841,125.53304494294431,44.299169149737594,52.58164885795315,43.721513419839795,-8.282479708215554
23,0,134.64187311302456,144.10332390512406,55.70961134567606,55.09890534147647,-9.461450792099498,0.6107060041995922
23,1,129.80664555601592,138.62417812907773,51.936205296406065,54.76375276911643,-8.817532573061811,-2.827547472710364
23,2,129.09219576483167,134.0761291048491,48.12213046211571,53.387021679894474,-4.9839333400174155,-5.264891217778761
23,3,130.447676664238,130.28812891850092,46.48555342049899,52.80697089813703,0.1595477457370862,-6.321417477638043
23,4,132.83921829352778,129.29581812397058,46.48555342049899,48.46397225327246,3.543400169557202,-1.978418832773471
23,5,138.17030825463206,125.9803204206856,44.94230034225147,48.8238185977321,12.18998783394646,-3.8815182554806285
23,6,137.14634062299078,130.5480407433856,44.94230034225147,49.43872300112917,6.598299879605179,-4.496422658877698
23,7,135.22670523007102,131.89340828360463,44.94230034225147,50.599687392795666,3.3332969464663904,-5.6573870505441946
23,8,137.3847672262202,130.89086052771455,44.94230034225147,50.33803713907477,6.49390669850564,-5.3957367968233
23,9,136.3593910145718,132.37239418684973,40.426078740099136,51.828281146792364,3.9869968277220664,-11.402202406693227
24,0,106.916293513428,122.41479175743315,49.96793407757426,51.279519285803495,-15.498498244005148,-1.311585208229232
24,1,101.27045309185569,114.60279616163025,50.90820530584776,50.14832094673454,-13.332343069774566,0.7598843591132152
24,2,96.96742893905592,107.16701557541323,52.044388420499715,48.40670335517703,-10.19958663635731,3.6376850653226853
24,3,94.89279782247351,104.14220096925035,50.20524759709132,46.33801377333446,-9.249403146776842,3.8672338237568624
24,4,94.06972355571779,99.12150250037485,50.20524759709132,45.885317637481464,-5.051778944657059,4.319929959609858
24,5,95.29526240125054,95.84984998526534,48.821382615638214,44.415498808527175,-0.5545875840147971,4.405883807111039
24,6,95.4171793782591,101.13618102236967,44.93600336134424,39.78960725661514,-5.719001644110563,5.146396104729099
24,7,96.26053035895565,101.23105727024245,42.33978661969028,39.885555721177134,-4.970526911286797,2.4542308985131456
24,8,95.94114182259125,101.9355825953509,43.76156907992055,38.24336811107099,-5.994440772759646,5.5182009688495555
24,9,98.70622304984296,104.81890645246509,38.63814743850399,39.73129778631044,-6.112683402622125,-1.09315034780645
24,10,94.61299355386335,101.85802380397944,44.59693043021645,38.93497192381887,-7.245030250116088,5.661958506397582
24,11,92.19470124290511,99.16798653782803,41.951509400819305,38.86190421932699,-6.973285294922917,3.089605181492317
25,0,102.8431270742317,112.84687178144335,50.65062295235815,52.54615447835854,-10.003744707211652,-1.89553152600039
25,1,96.34675855213236,107.17251421773163,48.53830452560201,51.93210309467182,-10.825755665599274,-3.3937985690698085
25,2,93.73108459424418,103.73324552732745,50.62394891059778,50.08580984515285,-10.002160933083275,0.5381390654449305
25,3,90.58767915995834,102.5585377330555,53.690279876134696,47.5826551020474,-11.97085857309716,6.107624774087299
25,4,90.0745927123633,103.36077760339796,53.53076560994813,51.17859348419044,-13.286184891034665,2.35217212575769
25,5,93.37682366841263,106.4638496056384,51.795061021019734,50.06802584721519,-13.087025937225775,1.7270351738045449
25,6,93.71898867721256,108.85856039477426,53.67317404787977,45.58444940849346,-15.139571717561694,8.088724639386307
25,7,92.78052886529417,107.7863165149992,53.67317404787977,45.361810961692214,-15.005787649705027,8.311363086187555
25,8,96.3053760402805,108.16255829083319,51.937469458951384,44.84359595651166,-11.857182250552682,7.09387350243972
25,9,97.0870353930102,113.27634479933285,56.534944820889265,43.576069442261485,-16.18930940632265,12.95887537862778
25,10,95.89835393741576,106.85754818329659,58.045637062948614,44.04047144022898,-10.959194245880823,14.005165622719637
25,11,93.56923649056863,101.96282767324463,55.78867782262079,43.87436291649071,-8.393591182676005,11.91431490613008
26,0,106.61822510345046,123.31831095283141,61.36569952942899,49.68050529847816,-16.700085849380955,11.685194230950827
26,1,102.94646770488272,112.10390830488573,57.43554587651276,49.88705698966641,-9.157440600003014,7.54848888684635
26,2,98.75164873384365,106.01453074478027,59.52496353200095,49.90725173859025,-7.262882010936622,9.617711793410706
26,3,96.87623691263289,102.90957055448742,57.8198805821156,48.98547283405001,-6.033333641854526,8.834407748065594
26,4,96.43549883900405,99.84954068499758,54.470521153364025,50.645322542930636,-3.4140418459935233,3.8251986104333895
26,5,95.19366212902833,98.7152576669269,51.89414985836486,49.92025214599637,-3.521595537898577,1.9738977123684904
26,6,94.9198715217793,100.00159058723197,52.866669481486724,46.92317716303011,-5.081719065452674,5.943492318456613
26,7,92.9909823817356,103.98478014627794,54.65572515306769,45.3402094193779,-10.993797764542336,9.315515733689793
26,8,91.65674891962321,103.6401418304137,54.92134121563796,45.09884143731724,-11.983392910790485,9.822499778320719
26,9,89.00070857945583,98.76316572067114,59.42258880172449,47.366544533362365,-9.762457141215307,12.056044268362122
26,10,88.13240496492878,95.48144118861367,60.23343768789265,47.096559742865225,-7.349036223684891,13.136877945027429
26,11,85.37322262229601,91.4476685432572,62.936571109167396,41.29254694052935,-6.074445920961182,21.644024168638047
27,0,111.72835875718025,127.08957849514287,50.37615401347862,50.696269716694644,-15.361219737962628,-0.32011570321602534
27,1,102.17840436191456,127.08957849514287,50.93322704596948,50.696269716694644,-24.911174133228315,0.23695732927483704
27,2,97.17797724700797,116.44255180137428,52.26111058110728,54.51998502224573,-19.264574554366305,-2.2588744411384454
27,3,93.99152723342742,107.25562705551354,50.96366446607797,51.657172108644446,-13.264099822086123,-0.6935076425664732
27,4,95.0488979182987,105.1205097725261,48.40872251414853,46.17953253337936,-10.071611854227399,2.2291899807691706
27,5,94.21802352136461,102.49982209133506,54.31434336541403,45.356766984663565,-8.281798569970448,8.957576380750467
27,6,93.85022045247334,96.51280958652826,50.923414554487124,46.45131936526275,-2.662589134054926,4.472095189224376
27,7,96.12367248177209,100.4254584688259,49.0466329075818,45.38446328323579,-4.301785987053805,3.6621696243460136
27,8,94.88908842046237,103.19664097938355,49.36238343510313,44.05286430504315,-8.307552558921174,5.309519130059982
27,9,93.74888784345444,107.99449833254013,47.51461222702273,43.2858473780023,-14.245610489085692,4.228764849020429
27,10,90.91763562083841,101.45169217874265,45.10475410781551,41.901581596757076,-10.534056557904236,3.2031725110584333
27,11,87.8876627723135,96.74979970817864,44.432643957207816,39.62581047774281,-8.862136935865138,4.806833479465006
28,0,104.37962371204793,124.10609708128557,58.03497539959696,50.79102898416875,-19.726473369237638,7.243946415428212
28,1,101.9133781300702,119.11839506327213,55.175425177728755,49.75017348712846,-17.205016933201932,5.425251690600298
28,2,99.9399668162395,112.71935814484047,55.96787218266169,49.684472152483615,-12.779391328600965,6.283400030178072
28,3,101.94996245593576,109.41733259044874,55.96787218266169,49.220742668427675,-7.467370134512976,6.747129514234011
28,4,103.42445434594691,112.66542733942255,54.01666640600286,48.31494972998722,-9.240972993475637,5.701716676015643
28,5,107.3401285553823,115.92380710247768,54.01666640600286,49.53549037901716,-8.583678547095388,4.4811760269857
28,6,106.49329101436356,118.19191055834759,53.76468364690331,44.41236622399365,-11.698619543984023,9.352317422909657
